marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error,signed_error,exposure_ratio
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,6,51,P90 envelope,1790730.1748465355,0.0,1790730.1748465355,1790730.1748465355,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,6,51,Ensemble probability-weighted,43396.912286325605,0.0,43396.912286325605,43396.912286325605,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,6,51,Deterministic mean-track,196594.21015662162,196594.21015662162,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,6,51,P90 envelope,2036149.9902519768,196594.21015662162,1839555.7800953551,1839555.7800953551,10.357120836009504
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,6,51,Ensemble probability-weighted,62305.26259426922,196594.21015662162,134288.9475623524,-134288.9475623524,0.3169231817388325
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,6,51,P90 envelope,1378867.8426738475,0.0,1378867.8426738475,1378867.8426738475,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,6,51,Ensemble probability-weighted,45951.23314763987,0.0,45951.23314763987,45951.23314763987,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,6,51,Deterministic mean-track,186306.59146236372,186306.59146236372,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,6,51,P90 envelope,1280271.577474103,186306.59146236372,1093964.9860117394,1093964.9860117394,6.871853365063222
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,6,51,Ensemble probability-weighted,53248.705897692664,186306.59146236372,133057.88556467107,-133057.88556467107,0.28581224893725554
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,6,51,P90 envelope,1188720.0939318126,0.0,1188720.0939318126,1188720.0939318126,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,6,51,Ensemble probability-weighted,71731.04750068001,0.0,71731.04750068001,71731.04750068001,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,6,51,Deterministic mean-track,202800.90427583887,202800.90427583887,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,6,51,P90 envelope,1158874.1562109126,202800.90427583887,956073.2519350738,956073.2519350738,5.714344126565996
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,6,51,Ensemble probability-weighted,49433.3518683246,202800.90427583887,153367.55240751427,-153367.55240751427,0.2437531136502627
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,6,51,P90 envelope,1431788.9990296885,0.0,1431788.9990296885,1431788.9990296885,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,6,51,Ensemble probability-weighted,51580.43045925326,0.0,51580.43045925326,51580.43045925326,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,6,51,P90 envelope,1126447.4383797606,0.0,1126447.4383797606,1126447.4383797606,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,6,51,Ensemble probability-weighted,38864.26955651759,0.0,38864.26955651759,38864.26955651759,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,6,51,Deterministic mean-track,0.0,126247.91080800246,126247.91080800246,-126247.91080800246,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,6,51,P90 envelope,783369.7264788053,126247.91080800246,657121.8156708028,657121.8156708028,6.205011405457253
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,6,51,Ensemble probability-weighted,20497.432917676684,126247.91080800246,105750.47789032577,-105750.47789032577,0.16235859101739222
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,6,51,Deterministic mean-track,143940.80697674805,143940.80697674805,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,6,51,P90 envelope,834550.1591038575,143940.80697674805,690609.3521271094,690609.3521271094,5.797870504079286
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,6,51,Ensemble probability-weighted,36307.29606106349,143940.80697674805,107633.51091568456,-107633.51091568456,0.2522376859185492
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,6,51,Deterministic mean-track,105059.24378372119,105059.24378372119,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,6,51,P90 envelope,539482.708500478,105059.24378372119,434423.4647167568,434423.4647167568,5.135033235257973
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,6,51,Ensemble probability-weighted,23905.42870874304,105059.24378372119,81153.81507497815,-81153.81507497815,0.22754236417269127
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,6,51,Deterministic mean-track,0.0,78893.36225880924,78893.36225880924,-78893.36225880924,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,6,51,P90 envelope,373529.1508453307,78893.36225880924,294635.7885865214,294635.7885865214,4.734608085531586
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,6,51,Ensemble probability-weighted,23879.109315618327,78893.36225880924,55014.25294319091,-55014.25294319091,0.3026757718511608
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,6,51,P90 envelope,328080.4041860643,0.0,328080.4041860643,328080.4041860643,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,6,51,Ensemble probability-weighted,19344.339294655925,0.0,19344.339294655925,19344.339294655925,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,6,51,Deterministic mean-track,66205.14725981209,0.0,66205.14725981209,66205.14725981209,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,6,51,P90 envelope,279730.38806089637,0.0,279730.38806089637,279730.38806089637,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,6,51,Ensemble probability-weighted,23201.975117146838,0.0,23201.975117146838,23201.975117146838,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,6,51,P90 envelope,133650.23356945993,0.0,133650.23356945993,133650.23356945993,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,6,51,Ensemble probability-weighted,9262.535664432562,0.0,9262.535664432562,9262.535664432562,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,6,51,P90 envelope,145502.9458971136,0.0,145502.9458971136,145502.9458971136,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,6,51,Ensemble probability-weighted,11426.895798147683,0.0,11426.895798147683,11426.895798147683,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,6,51,P90 envelope,124570.09379840358,0.0,124570.09379840358,124570.09379840358,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,6,51,Ensemble probability-weighted,4854.699495790985,0.0,4854.699495790985,4854.699495790985,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,6,51,Deterministic mean-track,70703.16856949168,0.0,70703.16856949168,70703.16856949168,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,6,51,P90 envelope,147364.99915840323,0.0,147364.99915840323,147364.99915840323,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,6,51,Ensemble probability-weighted,20468.56222030096,0.0,20468.56222030096,20468.56222030096,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,6,51,Deterministic mean-track,0.0,52956.92231129117,52956.92231129117,-52956.92231129117,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,6,51,P90 envelope,125419.57391568726,52956.92231129117,72462.65160439609,72462.65160439609,2.368332003480988
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,6,51,Ensemble probability-weighted,17364.67657511408,52956.92231129117,35592.245736177094,-35592.245736177094,0.32790192135866786
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 12:00:00,6,51,Deterministic mean-track,16206.56596692762,0.0,16206.56596692762,16206.56596692762,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 12:00:00,6,51,P90 envelope,91955.83919130548,0.0,91955.83919130548,91955.83919130548,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 12:00:00,6,51,Ensemble probability-weighted,6212.189689996005,0.0,6212.189689996005,6212.189689996005,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,6,51,P90 envelope,82829.58279443478,0.0,82829.58279443478,82829.58279443478,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,6,51,Ensemble probability-weighted,5061.355389921409,0.0,5061.355389921409,5061.355389921409,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,6,51,Deterministic mean-track,35138.683265411535,35138.683265411535,0.0,0.0,1.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,6,51,P90 envelope,237799.70183633978,35138.683265411535,202661.01857092825,202661.01857092825,6.767461946145714
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,6,51,Ensemble probability-weighted,8688.82642796101,35138.683265411535,26449.856837450527,-26449.856837450527,0.24727239670115309
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,6,50,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,6,50,P90 envelope,291054.85023188026,0.0,291054.85023188026,291054.85023188026,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,6,50,Ensemble probability-weighted,14111.636296832312,0.0,14111.636296832312,14111.636296832312,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,6,51,P90 envelope,377207.2095668017,0.0,377207.2095668017,377207.2095668017,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,6,51,Ensemble probability-weighted,9697.00008732096,0.0,9697.00008732096,9697.00008732096,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,6,51,Deterministic mean-track,0.0,73420.16939360069,73420.16939360069,-73420.16939360069,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,6,51,P90 envelope,327294.0016707139,73420.16939360069,253873.8322771132,253873.8322771132,4.457821391232596
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,6,51,Ensemble probability-weighted,25186.304829291592,73420.16939360069,48233.8645643091,-48233.8645643091,0.34304340397622174
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,6,51,Deterministic mean-track,98427.9464452358,0.0,98427.9464452358,98427.9464452358,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,6,51,P90 envelope,409150.1408083036,0.0,409150.1408083036,409150.1408083036,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,6,51,Ensemble probability-weighted,26789.09528001835,0.0,26789.09528001835,26789.09528001835,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 12:00:00,6,51,P90 envelope,231708.86695241084,0.0,231708.86695241084,231708.86695241084,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 12:00:00,6,51,Ensemble probability-weighted,13423.335748202298,0.0,13423.335748202298,13423.335748202298,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 18:00:00,6,51,P90 envelope,226882.30653707994,0.0,226882.30653707994,226882.30653707994,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 18:00:00,6,51,Ensemble probability-weighted,17874.374507143435,0.0,17874.374507143435,17874.374507143435,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 00:00:00,6,51,P90 envelope,198662.95394251047,0.0,198662.95394251047,198662.95394251047,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 00:00:00,6,51,Ensemble probability-weighted,3373.1662307466545,0.0,3373.1662307466545,3373.1662307466545,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 06:00:00,6,51,Deterministic mean-track,0.0,10401.027650257944,10401.027650257944,-10401.027650257944,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 06:00:00,6,51,P90 envelope,198754.927748509,10401.027650257944,188353.90009825106,188353.90009825106,19.10916252045344
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 06:00:00,6,51,Ensemble probability-weighted,6595.996840194467,10401.027650257944,3805.0308100634766,-3805.0308100634766,0.6341678016816816
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 12:00:00,6,51,P90 envelope,226684.68554283027,0.0,226684.68554283027,226684.68554283027,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 12:00:00,6,51,Ensemble probability-weighted,7782.700849853586,0.0,7782.700849853586,7782.700849853586,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,6,50,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,6,50,P90 envelope,288035.702710839,0.0,288035.702710839,288035.702710839,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,6,50,Ensemble probability-weighted,7271.015379453743,0.0,7271.015379453743,7271.015379453743,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,6,51,P90 envelope,49778.03500285726,0.0,49778.03500285726,49778.03500285726,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,6,51,Ensemble probability-weighted,3164.621829214843,0.0,3164.621829214843,3164.621829214843,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 06:00:00,6,49,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 06:00:00,6,49,P90 envelope,194864.0630259338,0.0,194864.0630259338,194864.0630259338,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 06:00:00,6,49,Ensemble probability-weighted,6022.67239778304,0.0,6022.67239778304,6022.67239778304,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 12:00:00,6,47,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 12:00:00,6,47,P90 envelope,263114.7270072149,0.0,263114.7270072149,263114.7270072149,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 12:00:00,6,47,Ensemble probability-weighted,7013.296206020745,0.0,7013.296206020745,7013.296206020745,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,6,34,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,6,34,P90 envelope,102943.63251448271,0.0,102943.63251448271,102943.63251448271,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,6,34,Ensemble probability-weighted,3532.9723125339383,0.0,3532.9723125339383,3532.9723125339383,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,6,21,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,6,21,P90 envelope,180665.29455950524,0.0,180665.29455950524,180665.29455950524,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,6,21,Ensemble probability-weighted,10522.85011528707,0.0,10522.85011528707,10522.85011528707,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,6,34,Deterministic mean-track,39292.785292342436,0.0,39292.785292342436,39292.785292342436,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,6,34,P90 envelope,247811.07382815503,0.0,247811.07382815503,247811.07382815503,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,6,34,Ensemble probability-weighted,16118.761254894212,0.0,16118.761254894212,16118.761254894212,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,6,33,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,6,33,P90 envelope,160613.5000970082,0.0,160613.5000970082,160613.5000970082,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,6,33,Ensemble probability-weighted,8074.68230597786,0.0,8074.68230597786,8074.68230597786,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,6,22,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,6,22,P90 envelope,181884.8586363218,0.0,181884.8586363218,181884.8586363218,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,6,22,Ensemble probability-weighted,16078.478090868426,0.0,16078.478090868426,16078.478090868426,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,6,40,Deterministic mean-track,0.0,887.6555776542759,887.6555776542759,-887.6555776542759,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,6,40,P90 envelope,96191.52282407392,887.6555776542759,95303.86724641964,95303.86724641964,108.36581805554609
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,6,40,Ensemble probability-weighted,6427.542138687552,887.6555776542759,5539.886561033276,5539.886561033276,7.241031657428453
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,6,23,Deterministic mean-track,27824.603307235982,887.6555776542759,26936.947729581705,26936.947729581705,31.346170753261585
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,6,23,P90 envelope,125395.9175622458,887.6555776542759,124508.26198459152,124508.26198459152,141.26641089060445
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,6,23,Ensemble probability-weighted,4967.593855575832,887.6555776542759,4079.938277921556,4079.938277921556,5.5963078255005465
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,6,50,Deterministic mean-track,0.0,31047.781207540476,31047.781207540476,-31047.781207540476,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,6,50,P90 envelope,365320.2674612195,31047.781207540476,334272.48625367903,334272.48625367903,11.766388877170241
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,6,50,Ensemble probability-weighted,21314.947952199058,31047.781207540476,9732.833255341418,-9732.833255341418,0.6865208115748498
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,6,49,Deterministic mean-track,129175.4899521212,0.0,129175.4899521212,129175.4899521212,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,6,49,P90 envelope,494165.4188159846,0.0,494165.4188159846,494165.4188159846,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,6,49,Ensemble probability-weighted,39393.54899969114,0.0,39393.54899969114,39393.54899969114,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,6,51,Deterministic mean-track,0.0,129175.4899521212,129175.4899521212,-129175.4899521212,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,6,51,P90 envelope,596223.4795818267,129175.4899521212,467047.9896297055,467047.9896297055,4.61560842387992
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,6,51,Ensemble probability-weighted,31043.641245280356,129175.4899521212,98131.84870684086,-98131.84870684086,0.2403214515136475
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,6,49,Deterministic mean-track,0.0,129175.4899521212,129175.4899521212,-129175.4899521212,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,6,49,P90 envelope,491619.3185848918,129175.4899521212,362443.8286327706,362443.8286327706,3.805825073836454
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,6,49,Ensemble probability-weighted,24622.047604419473,129175.4899521212,104553.44234770173,-104553.44234770173,0.1906092836461903
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,6,51,P90 envelope,542094.3728565667,0.0,542094.3728565667,542094.3728565667,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,6,51,Ensemble probability-weighted,48105.79717696248,0.0,48105.79717696248,48105.79717696248,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,6,51,P90 envelope,632771.2957438908,0.0,632771.2957438908,632771.2957438908,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,6,51,Ensemble probability-weighted,34727.68227981456,0.0,34727.68227981456,34727.68227981456,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,6,51,Deterministic mean-track,0.0,0.0,0.0,0.0,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,6,51,P90 envelope,477455.9871265901,0.0,477455.9871265901,477455.9871265901,
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,6,51,Ensemble probability-weighted,30959.026173177983,0.0,30959.026173177983,30959.026173177983,
